Potential applied (V),WE(1).Current (A),WE(1).Potential (V)
0.323333740234375,3.27484130859375E-05,0.323760986328125
0.32135009765625,3.270263671875E-05,0.32183837890625
0.319366455078125,3.2659912109375E-05,0.319793701171875
0.3173828125,3.26141357421875E-05,0.317779541015625
0.315399169921875,3.25714111328125E-05,0.315887451171875
0.31341552734375,3.253173828125E-05,0.31390380859375
0.311431884765625,3.2489013671875E-05,0.31195068359375
0.3094482421875,3.24432373046875E-05,0.3099365234375
0.307464599609375,3.2403564453125E-05,0.3079833984375
0.30548095703125,3.23638916015625E-05,0.305908203125
0.303497314453125,3.23211669921875E-05,0.303955078125
0.301513671875,3.22845458984375E-05,0.30194091796875
0.299530029296875,3.2244873046875E-05,0.29998779296875
0.29754638671875,3.22052001953125E-05,0.297882080078125
0.295562744140625,3.21685791015625E-05,0.2960205078125
0.2935791015625,3.212890625E-05,0.293975830078125
0.291595458984375,3.2086181640625E-05,0.2919921875
0.28961181640625,3.20526123046875E-05,0.289947509765625
0.287628173828125,3.2012939453125E-05,0.288055419921875
0.28564453125,3.1976318359375E-05,0.286041259765625
0.283660888671875,3.19366455078125E-05,0.284027099609375
0.28167724609375,3.189697265625E-05,0.28204345703125
0.279693603515625,3.18634033203125E-05,0.2801513671875
0.2777099609375,3.18267822265625E-05,0.278076171875
0.275726318359375,3.17901611328125E-05,0.276092529296875
0.27374267578125,3.17474365234375E-05,0.274169921875
0.271759033203125,3.17138671875E-05,0.272186279296875
0.269775390625,3.1671142578125E-05,0.270172119140625
0.267791748046875,3.1634521484375E-05,0.268218994140625
0.26580810546875,3.15948486328125E-05,0.266204833984375
0.263824462890625,3.155517578125E-05,0.264190673828125
0.2618408203125,3.15155029296875E-05,0.262237548828125
0.259857177734375,3.1475830078125E-05,0.26019287109375
0.25787353515625,3.14300537109375E-05,0.258270263671875
0.255889892578125,3.13873291015625E-05,0.2562255859375
0.25390625,3.13446044921875E-05,0.254302978515625
0.251922607421875,3.1304931640625E-05,0.2523193359375
